"Time";"Thermal power (out)";"Electrical power (in)";"Electrical IT power"
"2019-10-01T11:02:33+02:00";38700.001;null;null
"2019-10-01T11:02:40+02:00";null;null;27473
"2019-10-01T11:02:59+02:00";null;30570;null
"2019-10-01T11:03:03+02:00";38600.002;null;null
"2019-10-01T11:03:10+02:00";null;null;27481
"2019-10-01T11:03:29+02:00";null;30777;null
"2019-10-01T11:03:33+02:00";38200.001;null;null
"2019-10-01T11:03:40+02:00";null;null;27701
"2019-10-01T11:03:59+02:00";null;31915;null
"2019-10-01T11:04:03+02:00";37900.002;null;null
"2019-10-01T11:04:10+02:00";null;null;27512
"2019-10-01T11:04:29+02:00";null;30467;null
"2019-10-01T11:04:33+02:00";37700.001;null;null
"2019-10-01T11:04:40+02:00";null;null;27349
"2019-10-01T11:04:59+02:00";null;29871;null
"2019-10-01T11:05:03+02:00";37600.002;null;null
"2019-10-01T11:05:10+02:00";null;null;27248
"2019-10-01T11:05:29+02:00";null;30674;null
"2019-10-01T11:05:33+02:00";37600.002;null;null
"2019-10-01T11:05:40+02:00";null;null;27368
"2019-10-01T11:05:59+02:00";null;30477;null
"2019-10-01T11:06:03+02:00";37400.002;null;null
"2019-10-01T11:06:10+02:00";null;null;27453
"2019-10-01T11:06:29+02:00";null;30740;null
"2019-10-01T11:06:33+02:00";37299.999;null;null
"2019-10-01T11:06:40+02:00";null;null;27473
"2019-10-01T11:06:59+02:00";null;30857;null
"2019-10-01T11:07:03+02:00";37400.002;null;null
"2019-10-01T11:07:10+02:00";null;null;27490
"2019-10-01T11:07:29+02:00";null;30768;null
"2019-10-01T11:07:33+02:00";37299.999;null;null
"2019-10-01T11:07:40+02:00";null;null;27630
"2019-10-01T11:07:59+02:00";null;30426;null
"2019-10-01T11:08:03+02:00";37000;null;null
"2019-10-01T11:08:10+02:00";null;null;27558
"2019-10-01T11:08:29+02:00";null;30538;null
"2019-10-01T11:08:33+02:00";36600.002;null;null
"2019-10-01T11:08:40+02:00";null;null;27648
"2019-10-01T11:08:59+02:00";null;30700;null
"2019-10-01T11:09:03+02:00";36400.002;null;null
"2019-10-01T11:09:10+02:00";null;null;27546
"2019-10-01T11:09:29+02:00";null;30086;null
"2019-10-01T11:09:33+02:00";36299.999;null;null
"2019-10-01T11:09:40+02:00";null;null;27487
"2019-10-01T11:09:59+02:00";null;30015;null
"2019-10-01T11:10:03+02:00";36100.002;null;null
"2019-10-01T11:10:10+02:00";null;null;27738
"2019-10-01T11:10:29+02:00";null;30555;null
"2019-10-01T11:10:33+02:00";36000;null;null
"2019-10-01T11:10:40+02:00";null;null;27679
"2019-10-01T11:10:59+02:00";null;30810;null
"2019-10-01T11:11:03+02:00";35799.999;null;null
"2019-10-01T11:11:10+02:00";null;null;27739
"2019-10-01T11:11:29+02:00";null;30248;null
"2019-10-01T11:11:33+02:00";35200.001;null;null
"2019-10-01T11:11:40+02:00";null;null;27678
"2019-10-01T11:11:59+02:00";null;31374;null
"2019-10-01T11:12:03+02:00";35400.002;null;null
"2019-10-01T11:12:10+02:00";null;null;27627
"2019-10-01T11:12:29+02:00";null;30808;null
"2019-10-01T11:12:33+02:00";35100.002;null;null
"2019-10-01T11:12:40+02:00";null;null;27819
"2019-10-01T11:12:59+02:00";null;30398;null
"2019-10-01T11:13:03+02:00";35400.002;null;null
"2019-10-01T11:13:10+02:00";null;null;27729
"2019-10-01T11:13:29+02:00";null;30063;null
"2019-10-01T11:13:33+02:00";35400.002;null;null
"2019-10-01T11:13:40+02:00";null;null;27474
"2019-10-01T11:13:59+02:00";null;30413;null
"2019-10-01T11:14:03+02:00";35400.002;null;null
"2019-10-01T11:14:10+02:00";null;null;27408
"2019-10-01T11:14:29+02:00";null;30925;null
"2019-10-01T11:14:33+02:00";35100.002;null;null
"2019-10-01T11:14:40+02:00";null;null;27446
"2019-10-01T11:14:59+02:00";null;31162;null
"2019-10-01T11:15:03+02:00";35500;null;null
"2019-10-01T11:15:10+02:00";null;null;27642
"2019-10-01T11:15:29+02:00";null;30794;null
"2019-10-01T11:15:33+02:00";35500;null;null
"2019-10-01T11:15:40+02:00";null;null;27774
"2019-10-01T11:15:59+02:00";null;29965;null
"2019-10-01T11:16:03+02:00";35200.001;null;null
"2019-10-01T11:16:10+02:00";null;null;27685
"2019-10-01T11:16:29+02:00";null;31240;null
"2019-10-01T11:16:33+02:00";34600.002;null;null
"2019-10-01T11:16:40+02:00";null;null;27403
"2019-10-01T11:16:59+02:00";null;30282;null
"2019-10-01T11:17:03+02:00";34900.002;null;null
"2019-10-01T11:17:10+02:00";null;null;27302
"2019-10-01T11:17:29+02:00";null;30053;null
"2019-10-01T11:17:33+02:00";34500;null;null
"2019-10-01T11:17:40+02:00";null;null;27375
"2019-10-01T11:17:59+02:00";null;30422;null
"2019-10-01T11:18:03+02:00";34200.001;null;null
"2019-10-01T11:18:10+02:00";null;null;27471
"2019-10-01T11:18:29+02:00";null;29858;null
"2019-10-01T11:18:33+02:00";34299.999;null;null
"2019-10-01T11:18:40+02:00";null;null;27573
"2019-10-01T11:18:59+02:00";null;31119;null
"2019-10-01T11:19:03+02:00";34100.002;null;null
"2019-10-01T11:19:10+02:00";null;null;27660
"2019-10-01T11:19:29+02:00";null;30488;null
"2019-10-01T11:19:33+02:00";33900.002;null;null
"2019-10-01T11:19:40+02:00";null;null;27612
"2019-10-01T11:19:59+02:00";null;30027;null
"2019-10-01T11:20:03+02:00";33900.002;null;null
"2019-10-01T11:20:10+02:00";null;null;27387
"2019-10-01T11:20:29+02:00";null;30082;null
"2019-10-01T11:20:33+02:00";33900.002;null;null
"2019-10-01T11:20:40+02:00";null;null;27495
"2019-10-01T11:20:59+02:00";null;30341;null
"2019-10-01T11:21:03+02:00";34100.002;null;null
"2019-10-01T11:21:10+02:00";null;null;34300
"2019-10-01T11:21:29+02:00";null;71295;null
"2019-10-01T11:21:33+02:00";33799.999;null;null
"2019-10-01T11:21:40+02:00";null;null;55317
"2019-10-01T11:21:59+02:00";null;72105;null
"2019-10-01T11:22:03+02:00";33299.999;null;null
"2019-10-01T11:22:10+02:00";null;null;69507
"2019-10-01T11:22:29+02:00";null;72591;null
"2019-10-01T11:22:33+02:00";33299.999;null;null
"2019-10-01T11:22:40+02:00";null;null;69998
"2019-10-01T11:22:59+02:00";null;72719;null
"2019-10-01T11:23:03+02:00";33900.002;null;null
"2019-10-01T11:23:10+02:00";null;null;70278
"2019-10-01T11:23:29+02:00";null;72911;null
"2019-10-01T11:23:33+02:00";34500;null;null
"2019-10-01T11:23:40+02:00";null;null;70287
"2019-10-01T11:23:59+02:00";null;73119;null
"2019-10-01T11:24:03+02:00";37100.002;null;null
"2019-10-01T11:24:10+02:00";null;null;70422
"2019-10-01T11:24:29+02:00";null;72771;null
"2019-10-01T11:24:33+02:00";37100.002;null;null
"2019-10-01T11:24:40+02:00";null;null;70816
"2019-10-01T11:24:59+02:00";null;74647;null
"2019-10-01T11:25:03+02:00";39200.001;null;null
"2019-10-01T11:25:10+02:00";null;null;70935
"2019-10-01T11:25:29+02:00";null;74038;null
"2019-10-01T11:25:33+02:00";40100.002;null;null
"2019-10-01T11:25:40+02:00";null;null;71114
"2019-10-01T11:25:59+02:00";null;75659;null
"2019-10-01T11:26:03+02:00";42299.999;null;null
"2019-10-01T11:26:10+02:00";null;null;71114
"2019-10-01T11:26:29+02:00";null;74255;null
"2019-10-01T11:26:33+02:00";45600.002;null;null
"2019-10-01T11:26:40+02:00";null;null;71077
"2019-10-01T11:26:59+02:00";null;73946;null
"2019-10-01T11:27:03+02:00";46799.999;null;null
"2019-10-01T11:27:10+02:00";null;null;71172
"2019-10-01T11:27:29+02:00";null;73716;null
"2019-10-01T11:27:33+02:00";48400.002;null;null
"2019-10-01T11:27:40+02:00";null;null;71083
"2019-10-01T11:27:59+02:00";null;74081;null
"2019-10-01T11:28:03+02:00";50299.999;null;null
"2019-10-01T11:28:10+02:00";null;null;71048
"2019-10-01T11:28:29+02:00";null;74746;null
"2019-10-01T11:28:33+02:00";52200.001;null;null
"2019-10-01T11:28:40+02:00";null;null;71238
"2019-10-01T11:28:59+02:00";null;73884;null
"2019-10-01T11:29:03+02:00";52400.002;null;null
"2019-10-01T11:29:10+02:00";null;null;71225
"2019-10-01T11:29:29+02:00";null;72973;null
"2019-10-01T11:29:33+02:00";55400.002;null;null
"2019-10-01T11:29:40+02:00";null;null;71249
"2019-10-01T11:29:59+02:00";null;74060;null
"2019-10-01T11:30:03+02:00";57299.999;null;null
"2019-10-01T11:30:10+02:00";null;null;71382
"2019-10-01T11:30:29+02:00";null;74419;null
"2019-10-01T11:30:33+02:00";57700.001;null;null
"2019-10-01T11:30:40+02:00";null;null;71274
"2019-10-01T11:30:59+02:00";null;74439;null
"2019-10-01T11:31:03+02:00";57700.001;null;null
"2019-10-01T11:31:10+02:00";null;null;71214
"2019-10-01T11:31:29+02:00";null;73179;null
"2019-10-01T11:31:33+02:00";57900.002;null;null
"2019-10-01T11:31:40+02:00";null;null;71320
"2019-10-01T11:31:59+02:00";null;74312;null
"2019-10-01T11:32:03+02:00";60100.002;null;null
"2019-10-01T11:32:10+02:00";null;null;71411
"2019-10-01T11:32:29+02:00";null;73977;null
"2019-10-01T11:32:33+02:00";61000;null;null
"2019-10-01T11:32:40+02:00";null;null;71411
"2019-10-01T11:32:59+02:00";null;75626;null
"2019-10-01T11:33:03+02:00";62400.002;null;null
"2019-10-01T11:33:10+02:00";null;null;71427
"2019-10-01T11:33:29+02:00";null;74840;null
"2019-10-01T11:33:33+02:00";63100.002;null;null
"2019-10-01T11:33:40+02:00";null;null;71322
"2019-10-01T11:33:59+02:00";null;74366;null
"2019-10-01T11:34:03+02:00";64000;null;null
"2019-10-01T11:34:10+02:00";null;null;71316
"2019-10-01T11:34:29+02:00";null;74228;null
"2019-10-01T11:34:33+02:00";64000;null;null
"2019-10-01T11:34:40+02:00";null;null;71443
"2019-10-01T11:34:59+02:00";null;74024;null
"2019-10-01T11:35:03+02:00";64700.005;null;null
"2019-10-01T11:35:10+02:00";null;null;71525
"2019-10-01T11:35:29+02:00";null;74468;null
"2019-10-01T11:35:33+02:00";64000;null;null
"2019-10-01T11:35:40+02:00";null;null;71501
"2019-10-01T11:35:59+02:00";null;72857;null
"2019-10-01T11:36:03+02:00";64000;null;null
"2019-10-01T11:36:10+02:00";null;null;71404
"2019-10-01T11:36:29+02:00";null;74084;null
"2019-10-01T11:36:33+02:00";64900.002;null;null
"2019-10-01T11:36:40+02:00";null;null;71402
"2019-10-01T11:36:59+02:00";null;75095;null
"2019-10-01T11:37:03+02:00";64200.005;null;null
"2019-10-01T11:37:10+02:00";null;null;71119
"2019-10-01T11:37:29+02:00";null;74105;null
"2019-10-01T11:37:33+02:00";64300.003;null;null
"2019-10-01T11:37:40+02:00";null;null;71068
"2019-10-01T11:37:59+02:00";null;73520;null
"2019-10-01T11:38:03+02:00";64900.002;null;null
"2019-10-01T11:38:10+02:00";null;null;71321
"2019-10-01T11:38:29+02:00";null;74400;null
"2019-10-01T11:38:33+02:00";65200.005;null;null
"2019-10-01T11:38:40+02:00";null;null;71421
"2019-10-01T11:38:59+02:00";null;74251;null
"2019-10-01T11:39:03+02:00";65200.005;null;null
"2019-10-01T11:39:10+02:00";null;null;71576
"2019-10-01T11:39:29+02:00";null;74813;null
"2019-10-01T11:39:33+02:00";65500;null;null
"2019-10-01T11:39:40+02:00";null;null;71646
"2019-10-01T11:39:59+02:00";null;73715;null
"2019-10-01T11:40:03+02:00";65300.003;null;null
"2019-10-01T11:40:10+02:00";null;null;71522
"2019-10-01T11:40:29+02:00";null;73765;null
"2019-10-01T11:40:33+02:00";66000;null;null
"2019-10-01T11:40:40+02:00";null;null;71335
"2019-10-01T11:40:59+02:00";null;74006;null
"2019-10-01T11:41:03+02:00";66000;null;null
"2019-10-01T11:41:10+02:00";null;null;71318
"2019-10-01T11:41:29+02:00";null;73453;null
"2019-10-01T11:41:33+02:00";65900.002;null;null
"2019-10-01T11:41:40+02:00";null;null;71436
"2019-10-01T11:41:59+02:00";null;74016;null
"2019-10-01T11:42:03+02:00";66000;null;null
"2019-10-01T11:42:10+02:00";null;null;71424
"2019-10-01T11:42:29+02:00";null;75611;null
"2019-10-01T11:42:33+02:00";66599.998;null;null
"2019-10-01T11:42:40+02:00";null;null;71440
"2019-10-01T11:42:59+02:00";null;74830;null
"2019-10-01T11:43:03+02:00";66300.003;null;null
"2019-10-01T11:43:10+02:00";null;null;71590
"2019-10-01T11:43:29+02:00";null;76017;null
"2019-10-01T11:43:33+02:00";66500;null;null
"2019-10-01T11:43:40+02:00";null;null;71497
"2019-10-01T11:43:59+02:00";null;74884;null
"2019-10-01T11:44:03+02:00";66300.003;null;null
"2019-10-01T11:44:10+02:00";null;null;71524
"2019-10-01T11:44:29+02:00";null;74324;null
"2019-10-01T11:44:33+02:00";66599.998;null;null
"2019-10-01T11:44:40+02:00";null;null;71483
"2019-10-01T11:44:59+02:00";null;72903;null
"2019-10-01T11:45:03+02:00";66000;null;null
"2019-10-01T11:45:10+02:00";null;null;71290
"2019-10-01T11:45:29+02:00";null;74431;null
"2019-10-01T11:45:33+02:00";66300.003;null;null
"2019-10-01T11:45:40+02:00";null;null;71406
"2019-10-01T11:45:59+02:00";null;73956;null
"2019-10-01T11:46:03+02:00";67200.005;null;null
"2019-10-01T11:46:10+02:00";null;null;71490
"2019-10-01T11:46:29+02:00";null;74216;null
"2019-10-01T11:46:33+02:00";67200.005;null;null
"2019-10-01T11:46:40+02:00";null;null;71499
"2019-10-01T11:46:59+02:00";null;74404;null
"2019-10-01T11:47:03+02:00";67200.005;null;null
"2019-10-01T11:47:10+02:00";null;null;71603
"2019-10-01T11:47:29+02:00";null;74650;null
"2019-10-01T11:47:33+02:00";66900.002;null;null
"2019-10-01T11:47:40+02:00";null;null;71549
"2019-10-01T11:47:59+02:00";null;73977;null
"2019-10-01T11:48:03+02:00";67300.003;null;null
"2019-10-01T11:48:10+02:00";null;null;71490
"2019-10-01T11:48:29+02:00";null;74362;null
"2019-10-01T11:48:33+02:00";68200.005;null;null
"2019-10-01T11:48:40+02:00";null;null;71517
"2019-10-01T11:48:59+02:00";null;74654;null
"2019-10-01T11:49:03+02:00";68500;null;null
"2019-10-01T11:49:10+02:00";null;null;71468
"2019-10-01T11:49:29+02:00";null;74461;null
"2019-10-01T11:49:33+02:00";68800.003;null;null
"2019-10-01T11:49:40+02:00";null;null;71447
"2019-10-01T11:49:59+02:00";null;76094;null
"2019-10-01T11:50:03+02:00";68500;null;null
"2019-10-01T11:50:10+02:00";null;null;71488
"2019-10-01T11:50:29+02:00";null;72597;null
"2019-10-01T11:50:33+02:00";68300.003;null;null
"2019-10-01T11:50:40+02:00";null;null;71589
"2019-10-01T11:50:59+02:00";null;74166;null
"2019-10-01T11:51:03+02:00";68599.998;null;null
"2019-10-01T11:51:10+02:00";null;null;71771
"2019-10-01T11:51:29+02:00";null;74265;null
"2019-10-01T11:51:33+02:00";68800.003;null;null
"2019-10-01T11:51:40+02:00";null;null;71654
"2019-10-01T11:51:59+02:00";null;74171;null
"2019-10-01T11:52:03+02:00";68800.003;null;null
"2019-10-01T11:52:10+02:00";null;null;71511
"2019-10-01T11:52:29+02:00";null;74542;null
"2019-10-01T11:52:33+02:00";68500;null;null
"2019-10-01T11:52:40+02:00";null;null;71511
"2019-10-01T11:52:59+02:00";null;74154;null
"2019-10-01T11:53:03+02:00";68200.005;null;null
"2019-10-01T11:53:10+02:00";null;null;71512
"2019-10-01T11:53:29+02:00";null;74547;null
"2019-10-01T11:53:33+02:00";68599.998;null;null
"2019-10-01T11:53:40+02:00";null;null;71676
"2019-10-01T11:53:59+02:00";null;73933;null
"2019-10-01T11:54:03+02:00";69099.998;null;null
"2019-10-01T11:54:10+02:00";null;null;71467
"2019-10-01T11:54:29+02:00";null;74711;null
"2019-10-01T11:54:33+02:00";68599.998;null;null
"2019-10-01T11:54:40+02:00";null;null;71380
"2019-10-01T11:54:59+02:00";null;74137;null
"2019-10-01T11:55:03+02:00";68500;null;null
"2019-10-01T11:55:10+02:00";null;null;71539
"2019-10-01T11:55:29+02:00";null;74182;null
"2019-10-01T11:55:33+02:00";67800.003;null;null
"2019-10-01T11:55:40+02:00";null;null;71516
"2019-10-01T11:55:59+02:00";null;74252;null
"2019-10-01T11:56:03+02:00";67800.003;null;null
"2019-10-01T11:56:10+02:00";null;null;71489
"2019-10-01T11:56:29+02:00";null;74441;null
"2019-10-01T11:56:33+02:00";68800.003;null;null
"2019-10-01T11:56:40+02:00";null;null;71366
"2019-10-01T11:56:59+02:00";null;74707;null
"2019-10-01T11:57:03+02:00";69500;null;null
"2019-10-01T11:57:10+02:00";null;null;71262
"2019-10-01T11:57:29+02:00";null;75267;null
"2019-10-01T11:57:33+02:00";70099.998;null;null
"2019-10-01T11:57:40+02:00";null;null;71299
"2019-10-01T11:57:59+02:00";null;74399;null
"2019-10-01T11:58:03+02:00";70099.998;null;null
"2019-10-01T11:58:10+02:00";null;null;71564
"2019-10-01T11:58:29+02:00";null;74346;null
"2019-10-01T11:58:33+02:00";69800.003;null;null
"2019-10-01T11:58:40+02:00";null;null;71454
"2019-10-01T11:58:59+02:00";null;74344;null
"2019-10-01T11:59:03+02:00";70400.002;null;null
"2019-10-01T11:59:10+02:00";null;null;71307
"2019-10-01T11:59:29+02:00";null;74084;null
"2019-10-01T11:59:33+02:00";70900.002;null;null
"2019-10-01T11:59:40+02:00";null;null;71417
"2019-10-01T11:59:59+02:00";null;74212;null
"2019-10-01T12:00:03+02:00";71099.998;null;null
"2019-10-01T12:00:10+02:00";null;null;71385
"2019-10-01T12:00:29+02:00";null;73600;null
"2019-10-01T12:00:33+02:00";70500;null;null
"2019-10-01T12:00:40+02:00";null;null;71472
"2019-10-01T12:00:59+02:00";null;74572;null
"2019-10-01T12:01:03+02:00";70500;null;null
"2019-10-01T12:01:10+02:00";null;null;71542
"2019-10-01T12:01:29+02:00";null;74540;null
"2019-10-01T12:01:33+02:00";69599.998;null;null
"2019-10-01T12:01:40+02:00";null;null;71411
"2019-10-01T12:01:59+02:00";null;73287;null
"2019-10-01T12:02:03+02:00";69400.002;null;null
"2019-10-01T12:02:10+02:00";null;null;71406
"2019-10-01T12:02:29+02:00";null;74493;null
"2019-10-01T12:02:33+02:00";69200.005;null;null
"2019-10-01T12:02:40+02:00";null;null;71446
"2019-10-01T12:02:59+02:00";null;73093;null
"2019-10-01T12:03:03+02:00";69200.005;null;null
"2019-10-01T12:03:10+02:00";null;null;71639
"2019-10-01T12:03:29+02:00";null;74386;null
"2019-10-01T12:03:33+02:00";68800.003;null;null
"2019-10-01T12:03:40+02:00";null;null;71777
"2019-10-01T12:03:59+02:00";null;75447;null
"2019-10-01T12:04:03+02:00";68400.002;null;null
"2019-10-01T12:04:10+02:00";null;null;71536
"2019-10-01T12:04:29+02:00";null;74357;null
"2019-10-01T12:04:33+02:00";68500;null;null
"2019-10-01T12:04:40+02:00";null;null;71470
"2019-10-01T12:04:59+02:00";null;75264;null
"2019-10-01T12:05:03+02:00";69400.002;null;null
"2019-10-01T12:05:10+02:00";null;null;71392
"2019-10-01T12:05:29+02:00";null;74551;null
"2019-10-01T12:05:33+02:00";69800.003;null;null
"2019-10-01T12:05:40+02:00";null;null;71319
"2019-10-01T12:05:59+02:00";null;73022;null
"2019-10-01T12:06:03+02:00";70400.002;null;null
"2019-10-01T12:06:10+02:00";null;null;71590
"2019-10-01T12:06:29+02:00";null;75999;null
"2019-10-01T12:06:33+02:00";70500;null;null
"2019-10-01T12:06:40+02:00";null;null;71653
"2019-10-01T12:06:59+02:00";null;74357;null
"2019-10-01T12:07:03+02:00";70700.005;null;null
"2019-10-01T12:07:10+02:00";null;null;71539
"2019-10-01T12:07:29+02:00";null;74611;null
"2019-10-01T12:07:33+02:00";71099.998;null;null
"2019-10-01T12:07:40+02:00";null;null;71633
"2019-10-01T12:07:59+02:00";null;74928;null
"2019-10-01T12:08:03+02:00";71500;null;null
"2019-10-01T12:08:10+02:00";null;null;71510
"2019-10-01T12:08:29+02:00";null;74399;null
"2019-10-01T12:08:33+02:00";71400.002;null;null
"2019-10-01T12:08:40+02:00";null;null;71398
"2019-10-01T12:08:59+02:00";null;74071;null
"2019-10-01T12:09:03+02:00";72000;null;null
"2019-10-01T12:09:10+02:00";null;null;71467
"2019-10-01T12:09:29+02:00";null;74716;null
"2019-10-01T12:09:33+02:00";71000;null;null
"2019-10-01T12:09:40+02:00";null;null;71501
"2019-10-01T12:09:59+02:00";null;74972;null
"2019-10-01T12:10:03+02:00";70099.998;null;null
"2019-10-01T12:10:10+02:00";null;null;71589
"2019-10-01T12:10:29+02:00";null;75652;null
"2019-10-01T12:10:33+02:00";69500;null;null
"2019-10-01T12:10:40+02:00";null;null;71633
"2019-10-01T12:10:59+02:00";null;75048;null
"2019-10-01T12:11:03+02:00";69500;null;null
"2019-10-01T12:11:10+02:00";null;null;71487
"2019-10-01T12:11:29+02:00";null;72875;null
"2019-10-01T12:11:33+02:00";69599.998;null;null
"2019-10-01T12:11:40+02:00";null;null;71295
"2019-10-01T12:11:59+02:00";null;74451;null
"2019-10-01T12:12:03+02:00";69200.005;null;null
"2019-10-01T12:12:10+02:00";null;null;71111
"2019-10-01T12:12:29+02:00";null;74314;null
"2019-10-01T12:12:33+02:00";69099.998;null;null
"2019-10-01T12:12:40+02:00";null;null;71051
"2019-10-01T12:12:59+02:00";null;75309;null
"2019-10-01T12:13:03+02:00";69599.998;null;null
"2019-10-01T12:13:10+02:00";null;null;71172
"2019-10-01T12:13:29+02:00";null;74506;null
"2019-10-01T12:13:33+02:00";70400.002;null;null
"2019-10-01T12:13:40+02:00";null;null;71301
"2019-10-01T12:13:59+02:00";null;73500;null
"2019-10-01T12:14:03+02:00";70900.002;null;null
"2019-10-01T12:14:10+02:00";null;null;71343
"2019-10-01T12:14:29+02:00";null;74178;null
"2019-10-01T12:14:33+02:00";70500;null;null
"2019-10-01T12:14:40+02:00";null;null;71401
"2019-10-01T12:14:59+02:00";null;73494;null
"2019-10-01T12:15:03+02:00";70700.005;null;null
"2019-10-01T12:15:10+02:00";null;null;71377
"2019-10-01T12:15:29+02:00";null;75525;null
"2019-10-01T12:15:33+02:00";71200.005;null;null
"2019-10-01T12:15:40+02:00";null;null;71308
"2019-10-01T12:15:59+02:00";null;73807;null
"2019-10-01T12:16:03+02:00";71099.998;null;null
"2019-10-01T12:16:10+02:00";null;null;71260
"2019-10-01T12:16:29+02:00";null;74719;null
"2019-10-01T12:16:33+02:00";71700.005;null;null
"2019-10-01T12:16:40+02:00";null;null;71314
"2019-10-01T12:16:59+02:00";null;73128;null
"2019-10-01T12:17:03+02:00";72000;null;null
"2019-10-01T12:17:10+02:00";null;null;71267
"2019-10-01T12:17:29+02:00";null;75796;null
"2019-10-01T12:17:33+02:00";71700.005;null;null
"2019-10-01T12:17:40+02:00";null;null;71284
"2019-10-01T12:17:59+02:00";null;74460;null
"2019-10-01T12:18:03+02:00";70900.002;null;null
"2019-10-01T12:18:10+02:00";null;null;71420
"2019-10-01T12:18:29+02:00";null;74778;null
"2019-10-01T12:18:33+02:00";71200.005;null;null
"2019-10-01T12:18:40+02:00";null;null;71402
"2019-10-01T12:18:59+02:00";null;73895;null
"2019-10-01T12:19:03+02:00";70800.003;null;null
"2019-10-01T12:19:10+02:00";null;null;71394
"2019-10-01T12:19:29+02:00";null;74444;null
"2019-10-01T12:19:33+02:00";70700.005;null;null
"2019-10-01T12:19:40+02:00";null;null;71379
"2019-10-01T12:19:59+02:00";null;73254;null
"2019-10-01T12:20:03+02:00";70900.002;null;null
"2019-10-01T12:20:10+02:00";null;null;71615
"2019-10-01T12:20:29+02:00";null;73808;null
"2019-10-01T12:20:33+02:00";71200.005;null;null
"2019-10-01T12:20:40+02:00";null;null;71761
"2019-10-01T12:20:59+02:00";null;74141;null
"2019-10-01T12:21:03+02:00";71700.005;null;null
"2019-10-01T12:21:10+02:00";null;null;71670
"2019-10-01T12:21:29+02:00";null;73962;null
"2019-10-01T12:21:33+02:00";71800.003;null;null
"2019-10-01T12:21:40+02:00";null;null;71570
"2019-10-01T12:21:59+02:00";null;74512;null
"2019-10-01T12:22:03+02:00";71700.005;null;null
"2019-10-01T12:22:10+02:00";null;null;71293
"2019-10-01T12:22:29+02:00";null;73763;null
"2019-10-01T12:22:33+02:00";71800.003;null;null
"2019-10-01T12:22:40+02:00";null;null;71327
"2019-10-01T12:22:59+02:00";null;75164;null
"2019-10-01T12:23:03+02:00";71800.003;null;null
"2019-10-01T12:23:10+02:00";null;null;71447
"2019-10-01T12:23:29+02:00";null;73099;null
"2019-10-01T12:23:33+02:00";72000;null;null
"2019-10-01T12:23:40+02:00";null;null;71482
"2019-10-01T12:23:59+02:00";null;73326;null
"2019-10-01T12:24:03+02:00";72200.005;null;null
"2019-10-01T12:24:10+02:00";null;null;71437
"2019-10-01T12:24:29+02:00";null;74223;null
"2019-10-01T12:24:33+02:00";72400.002;null;null
"2019-10-01T12:24:40+02:00";null;null;71425
"2019-10-01T12:24:59+02:00";null;73198;null
"2019-10-01T12:25:03+02:00";72400.002;null;null
"2019-10-01T12:25:10+02:00";null;null;71510
"2019-10-01T12:25:29+02:00";null;74803;null
"2019-10-01T12:25:33+02:00";72200.005;null;null
"2019-10-01T12:25:40+02:00";null;null;71457
"2019-10-01T12:25:59+02:00";null;74850;null
"2019-10-01T12:26:03+02:00";72400.002;null;null
"2019-10-01T12:26:10+02:00";null;null;71286
"2019-10-01T12:26:29+02:00";null;75478;null
"2019-10-01T12:26:33+02:00";71200.005;null;null
"2019-10-01T12:26:40+02:00";null;null;71308
"2019-10-01T12:26:59+02:00";null;73240;null
"2019-10-01T12:27:03+02:00";70500;null;null
"2019-10-01T12:27:10+02:00";null;null;71567
"2019-10-01T12:27:29+02:00";null;73389;null
"2019-10-01T12:27:33+02:00";69900.002;null;null
"2019-10-01T12:27:40+02:00";null;null;71465
"2019-10-01T12:27:59+02:00";null;73931;null
"2019-10-01T12:28:03+02:00";70400.002;null;null
"2019-10-01T12:28:10+02:00";null;null;71205
"2019-10-01T12:28:29+02:00";null;75251;null
"2019-10-01T12:28:33+02:00";70099.998;null;null
"2019-10-01T12:28:40+02:00";null;null;71226
"2019-10-01T12:28:59+02:00";null;74961;null
"2019-10-01T12:29:03+02:00";69900.002;null;null
"2019-10-01T12:29:10+02:00";null;null;71342
"2019-10-01T12:29:29+02:00";null;72893;null
"2019-10-01T12:29:33+02:00";69800.003;null;null
"2019-10-01T12:29:40+02:00";null;null;71502
"2019-10-01T12:29:59+02:00";null;74406;null
"2019-10-01T12:30:03+02:00";70500;null;null
"2019-10-01T12:30:10+02:00";null;null;71483
"2019-10-01T12:30:29+02:00";null;73690;null
"2019-10-01T12:30:33+02:00";71200.005;null;null
"2019-10-01T12:30:40+02:00";null;null;71457
"2019-10-01T12:30:59+02:00";null;73924;null
"2019-10-01T12:31:03+02:00";71400.002;null;null
"2019-10-01T12:31:10+02:00";null;null;71611
"2019-10-01T12:31:29+02:00";null;75089;null
"2019-10-01T12:31:33+02:00";71800.003;null;null
"2019-10-01T12:31:40+02:00";null;null;71496
"2019-10-01T12:31:59+02:00";null;73462;null
"2019-10-01T12:32:03+02:00";71800.003;null;null
"2019-10-01T12:32:10+02:00";null;null;71396
"2019-10-01T12:32:29+02:00";null;75777;null
"2019-10-01T12:32:33+02:00";72000;null;null
"2019-10-01T12:32:40+02:00";null;null;71494
"2019-10-01T12:32:59+02:00";null;73546;null
"2019-10-01T12:33:03+02:00";71900.002;null;null
"2019-10-01T12:33:10+02:00";null;null;71319
"2019-10-01T12:33:29+02:00";null;74234;null
